route_id,service_id,trip_id,shape_id
Z_7804,3,BCH4F0010-19-3_Z_7804,Z_7804
Z_7804,3,BCH4F0010-20-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-02-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-03-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-04-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-05-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-06-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-07-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-08-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-09-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-10-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-11-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-12-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-13-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-14-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-15-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-16-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-17-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-18-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-19-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-20-3_Z_7804,Z_7804
Z_7804,3,BCH4F0011-21-3_Z_7804,Z_7804
Z_7804,3,BCH4F0012-02-3_Z_7804,Z_7804
Z_7804,3,BCH4F0012-03-3_Z_7804,Z_7804
Z_7804,3,BCH4F0012-04-3_Z_7804,Z_7804
Z_7804,3,BCH4F0012-05-3_Z_7804,Z_7804
Z_7804,3,BCH4F0012-06-3_Z_7804,Z_7804
Z_7804,3,BCH4F0012-07-3_Z_7804,Z_7804
Z_7804,3,BCH4F0012-08-3_Z_7804,Z_7804
Z_7804,3,BCH4F0012-11-3_Z_7804,Z_7804
Z_7804,3,BCH4F0012-12-3_Z_7804,Z_7804
Z_7804,3,BCH4F0012-13-3_Z_7804,Z_7804
Z_7804,3,BCH4F0012-14-3_Z_7804,Z_7804
Z_7804,3,BCH4F0012-15-3_Z_7804,Z_7804
Z_7804,3,BCH4F0012-16-3_Z_7804,Z_7804
Z_5440,1,BCH6C0001-02-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0001-02-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0001-03-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0001-03-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0001-04-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0001-04-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0001-05-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0001-05-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0001-06-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0001-06-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0002-02-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0002-02-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0002-03-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0002-03-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0002-04-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0002-04-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0002-05-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0002-05-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0002-06-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0002-06-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0003-02-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0003-02-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0003-03-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0003-03-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0003-04-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0003-04-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0003-05-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0003-05-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0003-06-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0003-06-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0004-02-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0004-02-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0004-03-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0004-03-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0004-04-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0004-04-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0004-05-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0004-05-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0004-06-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0004-06-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0005-02-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0005-02-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0005-03-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0005-03-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0005-04-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0005-04-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0005-05-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0005-05-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0006-02-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0006-02-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0006-03-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0006-03-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0006-04-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0006-04-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0006-05-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0006-05-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0006-06-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0006-06-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0007-02-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0007-02-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0007-03-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0007-03-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0007-04-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0007-04-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0007-05-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0007-05-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0008-02-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0008-02-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0008-03-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0008-03-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0008-04-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0008-04-1_Z_5440-2,Z_5440-2
Z_5440,1,BCH6C0008-05-1_Z_5440,Z_5440
Z_5440-2,1,BCH6C0008-05-1_Z_5440-2,Z_5440-2
Z_6441,1,BCHAL0001-02-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-02-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-03-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-03-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-04-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-04-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-05-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-05-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-06-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-06-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-07-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-07-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-08-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-08-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-09-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-09-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-10-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-10-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-11-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-11-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-12-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-12-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-13-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-13-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-14-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-14-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-15-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-15-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-16-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-16-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-17-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-17-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-18-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-18-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-19-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-19-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0001-20-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0001-20-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-02-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-02-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-03-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-03-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-04-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-04-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-05-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-05-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-06-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-06-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-07-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-07-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-08-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-08-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-09-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-09-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-10-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-10-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-11-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-11-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-12-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-12-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-13-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-13-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-14-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-14-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-15-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-15-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-16-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-16-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0002-17-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0002-17-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-02-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-02-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-03-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-03-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-04-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-04-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-05-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-05-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-06-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-06-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-07-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-07-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-08-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-08-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-09-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-09-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-10-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-10-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-11-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-11-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-12-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-12-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-13-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-13-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-14-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-14-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-15-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-15-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-16-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-16-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0003-17-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0003-17-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-02-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-02-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-03-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-03-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-04-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-04-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-05-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-05-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-06-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-06-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-07-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-07-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-08-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-08-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-09-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-09-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-10-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-10-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-11-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-11-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-12-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-12-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-13-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-13-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-14-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-14-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-15-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-15-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-16-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-16-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-17-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-17-1_Z_6441-2,Z_6441-2
Z_6441,1,BCHAL0004-18-1_Z_6441,Z_6441
Z_6441-2,1,BCHAL0004-18-1_Z_6441-2,Z_6441-2
Z_7666,3,BCHAM0001-02-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0001-02-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0001-03-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0001-03-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0001-04-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0001-04-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0001-05-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0001-05-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0001-06-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0001-06-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0001-07-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0001-07-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0001-08-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0001-08-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0002-02-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0002-02-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0002-03-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0002-03-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0002-04-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0002-04-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0002-05-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0002-05-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0002-06-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0002-06-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0002-07-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0002-07-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0002-08-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0002-08-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0003-02-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0003-02-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0003-03-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0003-03-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0003-04-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0003-04-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0003-05-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0003-05-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0003-06-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0003-06-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0003-07-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0003-07-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0003-08-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0003-08-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0004-02-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0004-02-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0004-03-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0004-03-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0004-04-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0004-04-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0004-05-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0004-05-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0004-06-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0004-06-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0004-07-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0004-07-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0004-08-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0004-08-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0005-02-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0005-02-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0005-03-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0005-03-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0005-04-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0005-04-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0005-05-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0005-05-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0005-06-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0005-06-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0005-07-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0005-07-3_Z_7666-2,Z_7666-2
Z_7666,3,BCHAM0005-08-3_Z_7666,Z_7666
Z_7666-2,3,BCHAM0005-08-3_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0001-02-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0001-02-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0001-03-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0001-03-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0001-04-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0001-04-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0001-05-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0001-05-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0001-06-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0001-06-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0001-07-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0001-07-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0001-08-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0001-08-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0002-02-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0002-02-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0002-03-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0002-03-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0002-04-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0002-04-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0002-05-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0002-05-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0002-06-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0002-06-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0002-07-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0002-07-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0002-08-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0002-08-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0002-09-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0002-09-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0003-02-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0003-02-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0003-03-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0003-03-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0003-04-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0003-04-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0003-05-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0003-05-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0003-06-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0003-06-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0003-07-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0003-07-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0003-08-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0003-08-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0004-02-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0004-02-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0004-03-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0004-03-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0004-04-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0004-04-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0004-05-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0004-05-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0004-06-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0004-06-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0004-07-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0004-07-7_Z_7666-2,Z_7666-2
Z_7666,7,BCHAN0004-08-7_Z_7666,Z_7666
Z_7666-2,7,BCHAN0004-08-7_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0001-02-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0001-02-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0001-03-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0001-03-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0001-04-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0001-04-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0001-05-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0001-05-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0001-06-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0001-06-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0001-07-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0001-07-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0001-08-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0001-08-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0001-09-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0001-09-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0002-02-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0002-02-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0002-03-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0002-03-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0002-04-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0002-04-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0002-05-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0002-05-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0002-06-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0002-06-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0002-07-1_Z_7666,Z_7666
Z_7666-2,1,BCHAO0002-07-1_Z_7666-2,Z_7666-2
Z_7666,1,BCHAO0002-08-1_Z_7666,Z_7666
